Name,Released_year,Rating,Genre,Sub_genre,Free
天若有情,2022,4.1,Adventure,Massively Multiplayer,True
Fly By Knight,2022,9.3,Action,Adventure,True
Nystagmus,2019,6.6,Adventure,Indie,True
誘拐犯 Kidnappers,2024,7.6,Adventure,Casual,True
Secret with Sophia -Lite version,2024,10.0,Adventure,Simulation,True
MAGIX Music Maker 2016 Live Steam Edition,2015,4.5,N/A,N/A,False
"Oh, honey! Anime clicker!",2024,3.1,Casual,Indie,True
Wind Rider,2024,8.3,Adventure,Casual,True
Get Over Here!,2020,8.6,Casual,Indie,True
SONAR Home Studio,2016,5.9,N/A,N/A,False
Bounceables,2021,7.9,Casual,N/A,True
Dream 46,2023,8.3,Casual,N/A,True
Floating Life Record,2023,7.9,Action,Adventure,True
Astral Shipwright,2022,5.9,Simulation,N/A,True
Childlike(차일드라이크),2021,7.2,Adventure,Casual,True
Thrilling Racing,2024,6.2,Casual,Racing,True
Star Pilot,2021,6.9,Action,Indie,True
Sprite Sequence Chapter 1,2021,9.0,Adventure,Casual,True
Diamond,2024,3.1,Casual,Indie,True
Liquid Light,2024,9.7,Casual,Indie,True
群雄策牌 Heroes StrategyKARDS,2023,7.9,Casual,Indie,True
The Hauntings Playtest,2021,7.6,N/A,N/A,False
From The Grave,2020,5.2,Action,Indie,True
Cloaks and Capes,2022,9.7,Action,Adventure,True
Fractasia,2016,5.9,N/A,N/A,True
Poetry Pigeon,2024,9.7,Indie,N/A,True
ADT Pilot 01,2023,6.9,Adventure,Indie,True
Zleepy,2022,6.9,Adventure,Casual,True
Géants disparus VR,2018,7.2,Simulation,N/A,True
Adrorium Playtest,2021,9.7,N/A,N/A,False
Dinosaur Safari VR,2018,4.5,Simulation,N/A,True
ダンジョン人狼,2024,5.5,Action,N/A,True
Operator,2020,9.0,Simulation,Strategy,True
AntiPodal,2019,8.6,Action,N/A,True
DeadTruth: The Dark Path Ahead,2017,4.8,Adventure,Indie,True
Mines of Frostheim,2021,7.9,Action,Adventure,True
Cosmi-Cave 64,2018,7.6,Action,Adventure,True
SKULL FEAST,2018,5.9,Action,Indie,True
Who Run The City: Multiplayer,2023,6.9,Action,Casual,True
Offscreen Colonies: VR Edition,2019,10.0,N/A,N/A,True
Elara: A Coding Adventure in Space,2024,10.0,Indie,N/A,True
Soul In the Chamber,2022,7.9,Action,Adventure,True
BAD DREAMS - FREE DIVE,2023,8.6,Action,Adventure,True
Sins OV Cigar,2024,8.3,Action,Adventure,True
Alcyone,2022,5.5,Action,N/A,True
Aimcademy,2024,9.3,Action,N/A,True
illumizzle: Finding the lost light,2022,9.0,Adventure,Casual,True
Chromatic,2017,9.0,Action,Indie,True
One True Path,2024,10.0,Action,Adventure,True
Become a Gladiator VR : 1v1 PVP,2022,3.4,Action,Sports,True
Orion: The Eternal Punishment,2021,6.9,Action,Adventure,True
encrypt,2020,9.6,Adventure,Indie,True
Gundy,2020,8.9,Adventure,Casual,True
Marius,2018,6.1,N/A,N/A,True
Move 'n' Bloom,2020,9.6,Indie,N/A,True
Cakewalk Loop Manager,2014,8.6,N/A,N/A,True
Cactiverse,2024,7.9,Adventure,Casual,True
Sweet Science The Girls of Silversee Castle,2024,8.9,Adventure,Casual,True
Project Xenoflora,2022,9.6,Action,N/A,True
Dodge the Wall!,2019,7.9,Casual,Indie,True
Mage Mania,2019,8.9,Action,Casual,True
Crimson Shift,2018,8.9,Adventure,Indie,True
Self-knowledge VR,2019,8.2,Casual,Indie,True
Plat4mer,2018,8.2,Action,Casual,True
Tesseract VR,2018,6.4,Casual,Strategy,True
Colour Box,2018,9.6,Indie,N/A,True
Dynamite Joe VS The Deep Sea Invasion,2023,8.2,Action,Indie,True
Reckpunk,2017,7.9,Action,Indie,True
Asteroid Fight,2020,6.8,Action,Casual,True
Saving Punyville,2021,8.2,Adventure,Indie,True
Pushika - Cat Suika Game,2024,9.3,Casual,Indie,True
Farming Engine,2021,6.8,Simulation,N/A,True
Journey to Luonto,2017,7.9,Adventure,RPG,True
Assignment 42,2021,7.9,Indie,Simulation,True
Super Turbo Sudoku,2018,7.5,Casual,N/A,True
MalovMetaArt Metaverse,2023,8.2,Simulation,N/A,True
KICK ME!,2024,7.1,Action,Massively Multiplayer,True
CROSS X CARROT,2018,5.4,Action,Casual,True
Welcome To The Dreamscape,2018,3.9,Action,Adventure,True
Amends VR,2020,8.6,Indie,N/A,True
明日初めて彼女と,2022,10.0,Casual,Indie,True
失落的猫猫 Lost Cat,2023,6.1,Adventure,Casual,True
The Mutineer,2020,9.3,Action,Casual,True
Into the cylinder,2023,2.5,Adventure,Indie,True
GIPHY Museum of GIF Art,2017,9.3,N/A,N/A,True
Dodecadone,2024,8.6,Casual,Simulation,True
Invisible Wings: Chapter One,2021,8.6,Adventure,Indie,True
Nuremberg: VRdict of Nations,2021,9.6,Casual,Simulation,True
AMBER Battle Royale,2022,5.0,Action,Indie,True
Welcome to Levy,2023,7.9,Indie,N/A,True
Pumpkin SculptrVR,2016,8.9,Indie,N/A,True
Macabre,2015,5.7,Indie,RPG,False
Space Needle VR,2017,4.6,Adventure,Casual,True
Chrono Club - Race Against Time,2024,10.0,Action,Racing,True
First Dwarf Playtest,2024,10.0,N/A,N/A,False
The Hunt - Rebuilt,2017,9.3,Indie,RPG,True
Rollers,2020,8.2,Action,Casual,True
ModBots,2022,8.2,Action,Strategy,True
Supreme Fighters,2024,8.9,Action,Indie,True
Lionfish Reef Patrol,2021,7.9,Action,Adventure,True
Deadly Forest,2021,3.6,Action,Adventure,True
Shu's Misfortune,2020,7.1,RPG,N/A,True
Re: Award,2021,7.9,Action,Indie,True
Rally Mechanic Simulator Playtest,2024,9.6,N/A,N/A,False
IMPACT,2020,9.6,Adventure,Casual,True
CREAM SODA CLUB,2023,8.9,Casual,Simulation,True
Zenith Hunter,2018,7.5,Action,Indie,True
Rue la résistance,2022,6.4,Action,Adventure,True
Dungeon Redemption,2022,7.9,Adventure,RPG,True
7D Game VR for VIVE,2016,6.4,Indie,Simulation,True
Subscribe & Punch!,2018,8.2,Action,Casual,True
Mazing,2021,4.6,Casual,Indie,True
Total War: PHARAOH - Early Access Weekend,2023,7.5,N/A,N/A,False
Crunky's Fun Rager,2024,10.0,Action,Casual,True
RGBverse,2017,6.4,Action,Casual,True
Hobo Knight,2019,7.9,Action,Adventure,False
Nearly Friendly Tribes,2024,7.5,Action,Indie,True
사괴야행,2022,8.9,Action,Adventure,True
El Hincha - El Videojuego,2019,7.9,Action,Adventure,True
Chase,2018,7.9,Action,Casual,True
Cronous,2023,5.7,Action,Adventure,True
Monster Hide,2023,6.4,Action,Indie,True
Thin Judgment,2017,5.4,Casual,Indie,True
Power Link VR,2016,9.3,Casual,Indie,True
Beer and Skittls VR,2018,8.6,Casual,Indie,True
King Of The Pirates,2024,6.8,Action,Massively Multiplayer,True
Star Rangers VR - Free Demo,2017,6.1,Simulation,N/A,True
Art Diff,2024,9.6,Casual,N/A,True
PINPIN BALLBALL,2018,6.1,Action,N/A,True
Modern Air Combat: Beyond Visual Range,2023,5.7,Action,Simulation,True
Dwarfender,2023,7.1,Indie,N/A,True
BasementVR,2016,6.4,N/A,N/A,True
Running Through The Beat,2024,6.4,Indie,Racing,True
Ziggurat 3D Chess,2017,5.4,Indie,Strategy,True
Prison Wars,2022,7.5,Casual,Massively Multiplayer,True
GymBro,2024,4.6,Casual,Simulation,True
Geometry Arena 2 Playtest,2022,8.9,N/A,N/A,False
revere,2024,6.4,Indie,N/A,True
All is Fair in Love and Vore: The Tavorion Collection,2023,6.8,Adventure,Indie,True
VGA Planets Nu,2024,8.2,Strategy,N/A,True
The Sink Gods,2022,9.6,Adventure,Indie,True
Uncharted Ocean 2,2023,6.8,Adventure,Massively Multiplayer,True
Shinrin-yoku: Forest Meditation and Relaxation,2018,6.4,Casual,Indie,True
Horizon To Crinoa: Have Faith in Radiance -Prototype,2023,7.5,Action,Adventure,True
Protect My Cheese,2022,9.3,Action,Casual,True
Idol Quest VR,2018,5.7,Action,Adventure,True
A-Rabbit,2024,9.6,Casual,Simulation,True
Knock,2024,7.5,Adventure,Casual,True
Phantom Line Playtest,2024,7.1,N/A,N/A,False
Golf Gang Playtest,2022,8.9,N/A,N/A,False
Pogo Pogo,2024,8.2,Adventure,Indie,True
Firing Vibes,2022,2.9,Action,Indie,True
100 Challenge,2023,9.6,Action,Casual,True
Beyond,2019,6.8,Action,N/A,True
Battle Forever,2016,4.6,Action,Indie,False
Siren's Call: Escape Velocity - Prologue,2024,9.3,Adventure,Casual,True
Ultimo Reino,2020,3.9,Indie,Massively Multiplayer,True
WellTown,2019,7.5,Adventure,Casual,True
Pep-Pel,2023,9.3,Action,Adventure,True
Chrono Crystal,2023,5.7,Casual,Indie,True
Blacksmith Weapon Merchant,2022,7.5,Casual,N/A,True
Overdrive Warfare,2024,5.4,Action,Casual,True
Time Raiders,2023,3.2,Adventure,Massively Multiplayer,True
Magi: Mind Game,2022,8.6,Action,Strategy,True
Enclosure 3-D,2022,8.9,Adventure,Indie,True
Rail Recon,2018,8.9,Action,Adventure,True
The Unfolding Engine: Paint a Game,2018,8.2,Action,Indie,True
XGamer - AI revolution,2022,3.2,Action,Adventure,True
The Cup,2019,6.1,Action,Casual,True
EXAPUNKS: TEC Redshift Player,2018,9.3,Indie,Simulation,True
Dune Mechanic : Survive The Steampunk Era Prologue,2024,5.7,Action,Simulation,True
Forgotten Lands: Online,2024,7.9,Action,Adventure,True
Roswell Ranch,2024,6.1,Indie,N/A,True
click to twelve,2024,6.1,Casual,Indie,True
Speedpunk,2021,5.0,Action,Indie,True
Ivorfall,2024,9.6,Action,Indie,True
Drawkanoid: Review Breaker,2019,6.7,Action,Casual,False
Duelists of Eden Playtest,2023,10.0,N/A,N/A,False
Ambition,2018,4.4,Indie,RPG,True
Card Game Simulator,2021,7.0,Casual,Indie,True
Horror Engine: Tech Demo,2023,9.3,Indie,N/A,True
SCP-087-B UE Remake,2023,7.4,Adventure,Indie,True
Anti Gravity Warriors VR,2017,5.6,Action,Adventure,True
Strayed Playtest,2023,9.3,N/A,N/A,False
Eclectic Expansion Enterprise,2023,7.4,Simulation,Strategy,True
Mec Me Loffa,2024,9.3,Action,Casual,True
Tsukai Furushita Kotoba Ya Uta Wo MV,2019,8.1,N/A,N/A,True
Universe Balancing Bureau,2018,9.3,Casual,Indie,True
Antadin DX,2020,9.3,Adventure,Indie,True
Maze And Dagger,2018,7.4,Action,Casual,True
SurvivalIsLand,2022,5.9,Action,Adventure,True
Phonetic,2022,9.3,Casual,Indie,True
protoViolence - Definitive Edition,2024,9.6,Casual,Indie,True
Police Shootout Playtest,2022,8.5,N/A,N/A,False
Capitals,2022,4.4,Casual,Indie,True
Killer Elite Time to Die,2017,1.9,Action,Indie,False
The Wandering Village Playtest,2021,10.0,N/A,N/A,False
Shattered Legacy,2023,8.5,Adventure,Indie,True
Debug Quest,2023,9.3,Adventure,Casual,True
Only Fortress,2023,7.0,Massively Multiplayer,RPG,True
MAGIX PC Check & Tuning 2018 Steam Edition,2017,5.6,N/A,N/A,False
Led It Rain VR,2019,7.8,Action,Racing,True
ハムスピ,2022,8.1,Racing,N/A,True
Deadly Tropics,2018,4.1,Action,Indie,False
Burning Skies Arcade,2024,8.5,Action,Casual,True
Freelancer Life Simulator: Prologue,2021,2.2,Adventure,Casual,True
Not Anyone's Business But My Own,2023,9.3,Adventure,Casual,True
Tachyonest: Rewrite,2023,4.4,Action,Adventure,True
Dispersio 2,2021,7.0,Action,Adventure,True
Cats-Shaped,2024,1.9,Casual,Indie,True
New Zealand Virtual Debating Chamber,2019,10.0,Simulation,N/A,True
Valor,2021,6.3,N/A,N/A,True
Their Radiance,2020,8.1,N/A,N/A,True
Circuit Slinger,2019,5.9,Action,Indie,True
PixelRPG,2018,5.9,Action,Adventure,True
Peach,2024,4.8,Action,Adventure,True
Knockout Daddy,2020,9.3,Action,Indie,True
Wind Up,2023,9.6,Action,Casual,True
ARTificial,2023,6.3,Indie,Simulation,True
Who Are You?,2021,6.3,Adventure,Indie,True
Heart of the Kingdom: Rebellion,2019,5.6,Indie,Massively Multiplayer,False
Garestia,2023,4.1,N/A,N/A,True
The Lone Chameleon,2018,8.9,Indie,N/A,True
Your Turn to Disembark,2024,10.0,Adventure,Indie,True
TeamPunk,2023,10.0,Action,Adventure,True
Delirium,2017,5.6,Indie,N/A,True
The Babysitter,2021,7.0,N/A,N/A,True
Phantom Watcher,2024,8.1,Indie,Strategy,True
CONNECTED!,2021,8.5,N/A,N/A,True
Sentinels,2024,8.9,Action,Indie,True
Era of Celestials,2023,5.6,RPG,N/A,True
Kaz's Adventure,2022,8.1,Adventure,Casual,True
Albatross,2023,5.9,Action,Indie,True
INVISIBLE,2018,4.8,Action,Indie,True
Dinosaur Fossil Hunter - Paleontology Simulator Playtest,2022,8.5,N/A,N/A,False
The OmniGallery,2021,9.3,Casual,Indie,True
TwoKinds Online Playtest,2021,9.3,N/A,N/A,False
无名录,2020,9.3,Casual,Indie,True
Toon TD,2023,6.3,Casual,Indie,True
Gimmick's Gadgets,2023,5.2,Casual,N/A,True
Frozen Flame Playtest,2022,9.6,N/A,N/A,False
Old Town Stories,2019,7.4,Action,Indie,True
No Seat?,2016,6.7,Indie,Simulation,True
Find The Key,2022,4.8,Adventure,Indie,True
War of Conquest,2018,5.6,Indie,Massively Multiplayer,True
Blocks of Nature,2022,8.9,Casual,Indie,True
Bridge of Dawn,2021,8.5,Action,Racing,True
D.V. Ex Agent (Episode 1),2023,8.1,Indie,Simulation,True
100 Hidden Cats in America,2023,3.3,Adventure,Indie,True
VR Trivia Battle,2018,6.3,Casual,N/A,True
Mariam Game,2024,7.8,Action,Casual,True
Oneironaut,2019,6.7,Casual,Indie,True
Idle Game Simulator,2024,8.5,N/A,N/A,True
OFFICESCAPE,2021,7.8,Adventure,Casual,True
Aeronaut,2019,9.6,Adventure,Casual,True
Tag Royale,2021,5.2,Action,Casual,True
Mafia Pigs,2023,9.6,Action,Adventure,True
Witan,2016,5.9,Adventure,RPG,True
Sky Shepherd,2019,7.8,Adventure,Indie,True
Paper Planes,2024,8.5,Action,N/A,True
Truth,2024,4.8,Adventure,Indie,True
God of Fortune,2024,4.4,Casual,Indie,True
Just Bones,2016,7.4,Indie,N/A,False
War For Galaxy,2023,3.7,Massively Multiplayer,Simulation,True
Overdrive,2022,5.2,Action,Casual,True
Progetto Ustica,2018,6.3,Indie,Simulation,True
KaRu,2022,8.5,Adventure,Casual,True
BattleStick 2,2020,6.3,Action,Casual,True
Sightbringer,2020,5.9,Action,N/A,True
Domenation,2024,5.2,N/A,N/A,False
Godless tower,2022,8.9,Action,Adventure,True
GiAnt,2016,3.7,Action,Adventure,False
Roost,2022,6.3,Adventure,N/A,True
The Running Man 2,2024,7.0,Action,Adventure,True
Raining blocks,2018,8.5,Casual,Indie,True
Baldur's Gate 3 Playtest,2024,9.6,N/A,N/A,False
Pool Game,2022,6.7,Casual,Simulation,True
Dog Adventure,2021,8.9,Adventure,Casual,True
Hoping this Finds You Well,2024,10.0,Casual,Indie,True
Black Myth: Heaven,2024,7.4,Action,Indie,True
Hunted,2021,7.8,Adventure,Indie,True
Who is the Defendant: Deliberately Rough,2024,10.0,RPG,Strategy,True
DHL Box Stacker Pro,2023,9.6,Action,N/A,True
The Mutational,2020,8.1,Action,Adventure,True
Hyper Pop,2023,6.7,Action,N/A,True
ALEON's Nightmare,2022,4.8,Adventure,Indie,True
Speed Mazing,2021,8.1,Action,Casual,True
Inside The Computer,2020,9.6,Indie,N/A,True
Elvera,2024,7.8,Action,Indie,True
MobileZombie,2017,6.7,Adventure,Casual,True
Magic Lantern,2017,9.3,Adventure,Simulation,False
Wandering Willows,2009,9.6,Adventure,RPG,False
Draw Near,2018,7.0,Action,Adventure,True
Grotoro,2018,7.4,Action,Casual,True
Velvet 89,2024,9.6,Casual,Indie,True
Z: Escape,2018,5.4,Action,Casual,True
Agnostic Requiem,2023,8.8,Adventure,Casual,True
Jeklynn Heights,2016,7.7,Action,Adventure,True
Ortheo's Interdimensional Jam Session,2023,9.2,Action,Indie,True
The Sych story: Human Being,2022,6.9,Indie,N/A,True
Tales of Komori: Prologue,2021,10.0,RPG,N/A,True
GhostHunter,2021,7.3,Action,Casual,True
Fingernail Floss,2023,9.6,Action,Adventure,True
Mind Over Magic Playtest,2023,9.6,N/A,N/A,False
Bombrigade: Battlegrounds,2020,5.0,Action,Casual,True
Cheetahs Are Meant To Be Fast,2024,8.5,Adventure,Casual,True
RocketGO,2018,8.5,Adventure,Casual,True
OctoQuest,2021,9.2,Action,Adventure,True
Night Escape,2023,6.9,Action,Adventure,True
Factory Town Idle Playtest,2022,10.0,N/A,N/A,False
Gauge Of Rage,2018,9.2,Action,Indie,True
Alphadeck,2021,5.0,Casual,Indie,True
Risnuch,2023,6.5,Action,Adventure,True
Pixel Palette Creator,2022,8.8,N/A,N/A,True
Return Alive Closed Beta,2023,6.9,N/A,N/A,False
Ezy,2017,8.1,Action,Adventure,False
The Princess's Dragon,2023,8.1,Action,Adventure,True
Son of Aral,2020,9.2,Indie,Strategy,True
ChatBBT,2024,6.9,Adventure,Casual,True
Monster Ops,2024,9.2,Action,Indie,True
Star Legacy VR,2023,8.5,Action,Indie,True
Guardians of Greyrock,2021,5.0,Adventure,Casual,True
Bookend,2019,8.8,Indie,N/A,True
Simkea,2021,7.7,Adventure,Casual,True
Sky Is Arrows,2018,8.1,Adventure,Casual,True
The Wolf's Den,2021,8.1,Adventure,Indie,True
Hellway,2022,9.2,Adventure,Casual,True
Cragls,2020,8.5,Racing,Sports,True
A.V.I,2020,4.2,Indie,N/A,True
Dead Blue Rose,2024,4.6,Action,Adventure,True
Reilla Sweets Adventure,2022,8.8,Action,Adventure,True
ORE,2018,6.2,Action,Adventure,True
PUNCHERMAN!: First Day,2023,9.2,Adventure,Indie,True
Carried Away: Winter Sports,2018,8.1,Casual,Indie,False
DEFENDit,2024,7.7,Casual,Indie,True
Salto,2021,7.7,Action,Casual,True
The Legend of Tango,2015,4.6,Adventure,Indie,True
Lennod Jump Game,2023,8.1,Action,Indie,True
HexoJago,2022,7.7,Action,Adventure,True
ArchaeologyX,2018,4.6,Adventure,Indie,True
Aria,2022,5.8,Action,Adventure,True
AIRBORNE,2022,9.2,Adventure,Casual,True
Life Eternal,2023,9.6,Adventure,N/A,True
疾风猎人-上线送V10超变独家版本,2023,6.2,Adventure,Massively Multiplayer,True
Mutation Mayhem,2018,7.3,Action,Casual,True
LoveTalks,2022,7.7,Adventure,Indie,True
SpaceWalker,2018,7.7,Casual,N/A,True
Derpy Dino,2023,8.1,Action,Adventure,True
Carnivores: Dinosaur Hunt Playtest,2022,8.8,N/A,N/A,False
Project Sphinx,2023,8.1,Action,Adventure,True
Into the Wild,2024,6.9,Adventure,Indie,True
United 1944 Playtest,2023,7.3,N/A,N/A,False
Vacation: dayOFF,2020,7.7,Simulation,N/A,True
Virtual Rogue,2016,6.5,Action,Indie,False
FLS,2020,8.8,Action,Indie,True
Riftstorm Playtest,2024,9.2,N/A,N/A,False
"Robots, Death & Venice",2020,7.3,Action,Adventure,True
焰色方糖 flamed sugar,2022,10.0,Casual,Indie,True
唱舞全明星,2024,5.0,Action,Casual,True
Peril by MDE,2022,8.1,Action,Adventure,True
Runaway VR,2017,7.7,Action,Adventure,False
Cavera - The Island of Apes,2023,5.4,Casual,N/A,True
Fly of butterfly,2018,7.3,Adventure,Casual,True
Aquatico Playtest,2022,9.6,N/A,N/A,False
Station Architect,2017,8.8,N/A,N/A,True
The Tyrning Combat Challenge,2022,7.3,Action,Indie,True
Edmersiv,2016,8.8,N/A,N/A,True
Termite,2018,6.9,Action,Simulation,True
Photo & Graphic Designer 12 Steam Edition,2017,6.5,N/A,N/A,False
K Station,2016,8.8,Adventure,Casual,True
白娘子,2022,6.5,Action,Adventure,True
REAL CAR Offroad Racing Drift,2024,6.5,Indie,Racing,True
Bloodshots,2023,7.7,Action,N/A,True
Lapya,2019,4.2,Action,Adventure,True
Frog World,2024,9.6,Adventure,Casual,True
The Lands of Eldyn,2021,4.2,Action,Adventure,True
诸神陨落,2022,6.2,Massively Multiplayer,RPG,True
Achromira,2022,6.2,Adventure,Casual,True
Episode 666,2023,5.0,Indie,N/A,True
Neeron: The Blade of Nature,2021,5.8,Action,Adventure,True
OpenGloves,2021,10.0,N/A,N/A,True
Ahri and Bear,2021,6.5,Adventure,Casual,True
Roast Party,2020,8.1,Casual,Indie,True
Eggsplorer,2023,5.8,Action,Adventure,True
Sphere Frustration,2017,8.1,Casual,Indie,True
Warfare : Battleground,2024,5.4,Action,Indie,True
BlueSuburbia,2023,8.1,Indie,N/A,True
Phantom of Zana,2023,8.1,Action,Adventure,True
Six Feet Under,2016,7.3,Action,Indie,True
Unbreaded,2024,6.5,Action,Adventure,True
Cursed Order,2024,8.5,Indie,RPG,True
Click the Chick,2024,3.5,Casual,Indie,True
J-Town: A Visual Novel,2023,9.2,Casual,Indie,True
Desert Strait: Operation Online,2017,3.8,Action,Massively Multiplayer,True
EMERGENCY Playtest,2023,8.1,N/A,N/A,False
QuantumVR,2023,9.6,Indie,N/A,True
They came from another planet,2023,8.5,Action,Indie,True
Legena: Union Tides,2015,7.3,Indie,RPG,True
Spider Slingers,2022,9.6,Action,Adventure,True
Romans from Mars (Free-to-Play),2019,9.2,Action,N/A,True
Aspiring Light,2021,9.6,Casual,Indie,True
Majula Frontier: The Offense,2019,5.4,Action,RPG,False
The Cyber Masquerade,2024,7.7,Casual,Indie,True
The Flying Feathers,2023,7.3,Indie,RPG,True
Setr's Auto Battler,2021,6.9,Casual,Indie,True
Rage Night,2022,5.4,Action,RPG,True
Test Drive Unlimited Solar Crown Playtest,2024,7.7,N/A,N/A,False
Rebel Wings,2016,8.1,Action,Casual,True
Do I Know You?,2023,9.6,Indie,N/A,True
Gythol Granditti: The Crypt of Darkness,2019,8.1,Indie,RPG,True
丸转三国,2023,7.3,Casual,Strategy,True
Timewalk Tower Defense,2021,8.8,Action,Strategy,True
BubbleGum-Push,2019,7.7,Casual,Indie,True
DARKLIGHT,2024,8.1,Adventure,Indie,True
Detective AI,2021,5.0,Indie,Strategy,True
三国志奇侠传,2021,3.1,Adventure,RPG,True
batch (Video Uploader),2019,7.3,N/A,N/A,True
Dungeon Divers Prologue,2024,8.8,Casual,Indie,True
Bombastic Cars,2017,3.5,Action,Casual,False
No Work No Life,2024,6.9,Adventure,Indie,True
Cat Boy Creator,2023,6.9,Casual,N/A,True
Fantasy Office,2023,6.2,Adventure,Casual,True
Cyberforge: First Light,2020,8.1,Action,Adventure,True
Mafia Clicker: City Builder,2023,5.4,Action,Casual,True
Galaxy Splitter,2022,5.8,Action,N/A,True
Pushing Through,2018,8.1,Adventure,Indie,True
Return to Sector 9,2020,7.7,Action,Indie,True
Indeep The casual dungeon crawler,2017,6.9,Indie,RPG,True
The Adventures of Eggbert,2020,8.5,Indie,N/A,True
NO STRANGERS,2024,9.2,Adventure,Casual,True
Monsters!,2016,8.8,Action,Indie,True
Virtual Becomes Reality: A Stanford VR Experience,2021,8.4,N/A,N/A,True
Unscramble Heroes,2022,10.0,Casual,N/A,True
Ultra App Kit,2021,7.2,N/A,N/A,True
Greengrocer's,2024,6.4,Action,Adventure,True
Crooked Waters,2018,8.4,Action,Indie,True
